Label	Full name	Kind	Compartment	Unit
[E2700]	Chlorine[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2701]	Cumene[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2702]	Hexane[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2703]	Toluene, 2-chloro[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2704]	Thorium[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2705]	Benzene[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2706]	Benzene, chloro-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2707]	Chloroform[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2708]	Cumene[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2709]	Ethene[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2710]	Ethene, tetrachloro-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2711]	Hexane[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2712]	m-Xylene[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2713]	o-Xylene[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2714]	Toluene[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2715]	Toluene, 2-chloro[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2716]	Xylene[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2717]	Chlorine[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2718]	Ethane, 1,1,1-trichloro-, HCFC-140[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2719]	Ethene, chloro-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2720]	Ethene, trichloro-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2721]	2-Methyl-1-propanol[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2722]	2-Propanol[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2723]	Acetaldehyde[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2724]	Acetic acid[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2725]	Acetone[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2726]	Aluminium[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2727]	Butanol[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2728]	Diethylene glycol[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2729]	Ethanol[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2730]	Ethyl acetate[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2731]	Hypochlorite[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2732]	Iron, ion[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2733]	Manganese[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2734]	Methanol[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2735]	Oils, unspecified[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2736]	Silver, ion[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2737]	Strontium[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2738]	Titanium, ion[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2739]	2-Methyl-1-propanol[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2740]	2-Propanol[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2741]	Acetaldehyde[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2742]	Acetic acid[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2743]	Acetone[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2744]	Butanol[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2745]	Diethylene glycol[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2746]	Ethane, 1,2-dichloro-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2747]	Ethanol[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2748]	Ethyl acetate[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2749]	Formaldehyde[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2750]	Hypochlorite[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2751]	Methanol[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2752]	Oils, unspecified[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2753]	Phenol[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2754]	Propylene oxide[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2755]	4-Methyl-2-pentanone[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2756]	4-Methyl-2-pentanone[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2757]	Fluoride[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2758]	1,4-Butanediol[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2759]	1-Pentanol[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2760]	2-Aminopropanol[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2761]	2-Nitrobenzoic acid[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2762]	Acetic acid, trifluoro-[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2763]	Aldehydes, unspecified[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2764]	Ammonium carbonate[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2765]	Anthranilic acid[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2766]	Benzal chloride[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2767]	Butene[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2768]	Chloroacetic acid[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2769]	Chlorosulfonic acid[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2770]	Cyanoacetic acid[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2771]	Dimethyl malonate[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2772]	Ethane, hexafluoro-, HFC-116[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2773]	Ethyl cellulose[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2774]	Ethylene diamine[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2775]	Hydrocarbons, aliphatic, alkanes, cyclic[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2776]	Hydrocarbons, aliphatic, alkanes, unspecified[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2777]	Hydrocarbons, aliphatic, unsaturated[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2778]	Hydrocarbons, aromatic[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2779]	Hydrocarbons, chlorinated[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2780]	Isocyanic acid[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2781]	Lactic acid[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2782]	Methane, chloro-fluoro-, HCFC-31[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2783]	Methane, dichlorofluoro-, HCFC-21[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2784]	Methanesulfonic acid[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2785]	Methyl lactate[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2786]	NMVOC, non-methane volatile organic compounds, unspecified origin[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2787]	Paraffins[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2788]	Polychlorinated biphenyls[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2789]	Sodium formate[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2790]	Terpenes[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2791]	Propanal[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2792]	Propanal[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E2793]	Propanal[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2794]	Propanal[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E2795]	Propanal[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2796]	Propanal[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E2797]	Propanal[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2798]	BOD5, Biological Oxygen Demand[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2799]	BOD5, Biological Oxygen Demand[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2800]	Aniline[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2801]	Aniline[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2802]	Aniline[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2803]	Aniline[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2804]	Dipropylamine[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2805]	Dipropylamine[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2806]	Dipropylamine[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2807]	Dipropylamine[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2808]	Formamide[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2809]	Formamide[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2810]	Formamide[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2811]	Formamide[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2812]	Isopropylamine[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2813]	Isopropylamine[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2814]	Isopropylamine[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2815]	Isopropylamine[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2816]	o-Nitrotoluene[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2817]	o-Nitrotoluene[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2818]	o-Nitrotoluene[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2819]	o-Nitrotoluene[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2820]	Propylamine[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2821]	Propylamine[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2822]	Propylamine[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2823]	Propylamine[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2824]	t-Butylamine[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2825]	t-Butylamine[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2826]	t-Butylamine[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2827]	t-Butylamine[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2828]	Uranium[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2829]	Uranium[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2830]	Uranium[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2831]	Uranium alpha[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2832]	Uranium alpha[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U15] kBq
[E2833]	Uranium alpha[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2834]	Uranium alpha[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2835]	Uranium-234[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2836]	Uranium-234[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U15] kBq
[E2837]	Uranium-234[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2838]	Uranium-234[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2839]	Acetonitrile[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E2840]	Acetonitrile[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2841]	Acetonitrile[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2842]	Antimony-124[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2843]	Antimony-124[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U15] kBq
[E2844]	Antimony-124[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2845]	Antimony-125[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2846]	Antimony-125[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U15] kBq
[E2847]	Antimony-125[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2848]	Barium-140[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2849]	Barium-140[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U15] kBq
[E2850]	Barium-140[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2851]	Hydrogen peroxide[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2852]	Hydrogen peroxide[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2853]	Hydrogen peroxide[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2854]	Zinc-65[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2855]	Zinc-65[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U15] kBq
[E2856]	Zinc-65[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2857]	Ametryn[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E2858]	Imazalil[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E2859]	Tridemorph[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E2860]	Acetonitrile[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2861]	Acetonitrile[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2862]	Acetonitrile[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2863]	Acrylate, ion[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2864]	Acrylate, ion[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2865]	Acrylate, ion[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2866]	Aniline[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2867]	Aniline[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2868]	Aniline[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2869]	Antimony-122[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2870]	Antimony-122[water_river, long-term]	environmental	[M9] water_river, long-term	[U15] kBq
[E2871]	Antimony-122[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2872]	Antimony-125[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2873]	Antimony-125[water_river, long-term]	environmental	[M9] water_river, long-term	[U15] kBq
[E2874]	Antimony-125[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2875]	Barium-140[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2876]	Barium-140[water_river, long-term]	environmental	[M9] water_river, long-term	[U15] kBq
[E2877]	Barium-140[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2878]	Butyl acetate[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2879]	Butyl acetate[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2880]	Butyl acetate[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2881]	Dimethylamine[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2882]	Dimethylamine[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2883]	Dimethylamine[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2884]	Ethane, hexachloro-[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2885]	Ethane, hexachloro-[water_river]	environmental	[M6] water_river	[U3] kg
[E2886]	Ethane, hexachloro-[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2887]	Ethane, hexachloro-[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2888]	Ethylene glycol monoethyl ether[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2889]	Ethylene glycol monoethyl ether[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2890]	Ethylene glycol monoethyl ether[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2891]	Hydrocarbons, aromatic[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2892]	Hydrocarbons, aromatic[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2893]	Hydrocarbons, aromatic[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2894]	Hydrogen peroxide[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2895]	Hydrogen peroxide[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2896]	Hydrogen peroxide[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2897]	Monochloroethane[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2898]	Monochloroethane[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2899]	Monochloroethane[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2900]	t-Butyl methyl ether[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2901]	t-Butyl methyl ether[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2902]	t-Butyl methyl ether[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2903]	Cobalt-57[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2904]	Cobalt-57[air_low population density]	environmental	[M3] air_low population density	[U15] kBq
[E2905]	Cobalt-57[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U15] kBq
[E2906]	Cobalt-57[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2907]	Dichlobenil[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E2908]	Metalaxyl-M[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E2909]	Methiocarb[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E2910]	Monolinuron[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E2911]	Starane[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E2912]	Butene[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2913]	Butene[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2914]	Butene[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2915]	Cobalt-57[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2916]	Cobalt-57[water_river, long-term]	environmental	[M9] water_river, long-term	[U15] kBq
[E2917]	Cobalt-57[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2918]	Glutaraldehyde[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2919]	Glutaraldehyde[water_river]	environmental	[M6] water_river	[U3] kg
[E2920]	Glutaraldehyde[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2921]	Glutaraldehyde[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2922]	Methane, dichlorofluoro-, HCFC-21[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2923]	Methane, dichlorofluoro-, HCFC-21[water_river]	environmental	[M6] water_river	[U3] kg
[E2924]	Methane, dichlorofluoro-, HCFC-21[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2925]	Methane, dichlorofluoro-, HCFC-21[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2926]	Propene[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2927]	Propene[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2928]	Propene[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2929]	Triethylene glycol[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2930]	Triethylene glycol[water_river]	environmental	[M6] water_river	[U3] kg
[E2931]	Triethylene glycol[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E2932]	Triethylene glycol[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2933]	Nitrogen fluoride[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2934]	Nitrogen fluoride[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E2935]	Nitrogen fluoride[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2936]	Nitrogen fluoride[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2937]	Methane, dichloro-, HCC-30[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2938]	Methane, dichloro-, HCC-30[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E2939]	Methane, tetrachloro-, R-10[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2940]	Methane, tetrachloro-, R-10[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E2941]	Actinides, radioactive, unspecified[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2942]	Actinides, radioactive, unspecified[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2943]	Actinides, radioactive, unspecified[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2944]	Noble gases, radioactive, unspecified[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2945]	Noble gases, radioactive, unspecified[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2946]	Noble gases, radioactive, unspecified[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2947]	Antimony-124[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2948]	Cesium-134[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2949]	Cesium-137[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2950]	Cobalt-58[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2951]	Cobalt-60[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2952]	Hydrogen-3, Tritium[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2953]	Iodine-129[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2954]	Iodine-129[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2955]	Iodine-129[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2956]	Iodine-129[water_river]	environmental	[M6] water_river	[U15] kBq
[E2957]	Iodine-129[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2958]	Iodine-131[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2959]	Manganese-54[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2960]	Radium-226[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2961]	Silver-110[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2962]	Uranium alpha[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2963]	Uranium alpha[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2964]	Uranium alpha[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2965]	Uranium alpha[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2966]	Uranium alpha[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2967]	Uranium-234[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2968]	Uranium-235[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2969]	Uranium-238[water_fossil-]	environmental	[M23] water_fossil-	[U15] kBq
[E2970]	Acetonitrile[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2971]	Hexaconazole[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E2972]	Thiophanat-methyl[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E2973]	Acenaphthene[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2974]	Acetonitrile[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2975]	Acetonitrile[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E2976]	Acetonitrile[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E2977]	Acrylate, ion[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2978]	Acrylate, ion[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E2979]	Acrylate, ion[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E2980]	Aniline[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2981]	Aniline[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E2982]	Aniline[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E2983]	Barium[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2984]	Benzene, ethyl-[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2985]	Benzene, ethyl-[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E2986]	Bromate[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2987]	Bromate[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E2988]	Bromate[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2989]	Bromate[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E2990]	Bromate[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2991]	Carboxylic acids, unspecified[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2992]	Carboxylic acids, unspecified[water_ground-]	environmental	[M11] water_ground-	[U3] kg
